week_start,sku_id,actual,ml_forecast,naive_forecast
2025-12-29,SKU028,12,23.127104780819128,22.0
2025-12-29,SKU029,29,91.27166233766233,62.0
2025-12-29,SKU030,10,22.530732093949045,17.0
2025-12-29,SKU031,124,282.8975793650794,324.0
2025-12-29,SKU032,22,45.84147220308711,39.0
2025-12-29,SKU033,79,190.322009018759,162.0
2025-12-29,SKU034,83,183.11894444444445,186.0
2025-12-29,SKU035,50,134.9137061965812,117.0
2025-12-29,SKU036,16,42.82327492677363,28.0
2025-12-29,SKU037,25,89.44932324320558,63.0
2025-12-29,SKU038,16,57.37973495870918,49.0
2025-12-29,SKU039,21,40.646002986066236,50.0
2025-12-29,SKU040,37,86.30139477117795,105.0
2025-12-29,SKU041,58,121.2923682230468,119.0
2025-12-29,SKU042,16,63.475644298156105,58.0
2025-12-29,SKU043,26,68.51063061693802,62.0
2025-12-29,SKU044,11,28.003011821511826,34.0
2025-12-29,SKU045,19,62.61883677745423,43.0
2025-12-29,SKU046,6,18.774676198250553,13.0
2025-12-29,SKU047,37,102.74879005042834,96.0
2025-12-29,SKU048,74,212.8618412698412,177.0
2025-12-29,SKU049,22,64.15231260762154,68.0
2025-12-29,SKU050,42,99.87781560671428,100.0
2025-12-29,SKU051,121,284.45446031746036,257.0
2025-12-29,SKU052,14,23.57591257287757,23.0
2025-12-29,SKU053,73,213.3196428571429,224.0
2025-12-29,SKU054,24,70.88475637517612,61.0
2025-12-29,SKU055,22,74.27993401501313,65.0
2025-12-29,SKU056,62,123.71369069142804,156.0
2025-12-29,SKU057,18,44.52016674487256,34.0
2025-12-29,SKU058,101,206.10998412698416,191.0
2025-12-29,SKU059,33,106.29630891834255,69.0
2025-12-29,SKU060,36,88.26021897546897,71.0
2025-12-29,SKU061,43,143.58671445221447,131.0
2025-12-29,SKU062,17,55.11049678971724,42.0
2025-12-29,SKU063,16,66.37225600043008,43.0
2025-12-29,SKU064,53,120.35689880952378,122.0
2025-12-29,SKU065,7,13.442207124616393,17.0
2025-12-29,SKU066,51,158.4911082251082,146.0
2025-12-29,SKU067,27,72.55154180686581,65.0
2025-12-29,SKU068,36,88.88032317682315,76.0
2025-12-29,SKU069,24,96.60749290493541,97.0
2025-12-29,SKU070,110,286.2760714285715,279.0
2025-12-29,SKU071,38,126.08362481962487,94.0
2025-12-29,SKU072,50,130.75933928571425,101.0
2025-12-29,SKU073,67,136.57541637529135,159.0
2025-12-29,SKU074,42,104.30698343973377,100.0
2025-12-29,SKU075,22,49.30459733847049,36.0
2025-12-29,SKU076,12,44.02193156382089,47.0
2025-12-29,SKU077,36,108.19889223860935,110.0
2025-12-29,SKU078,93,197.16010317460322,206.0
2025-12-29,SKU079,37,100.85876112576346,95.0
2025-12-29,SKU080,16,54.81183340086125,62.0
2025-12-29,SKU081,37,113.33140219311868,126.0
2025-12-29,SKU082,13,34.13611125258185,31.0
2025-12-29,SKU083,52,111.84167993760502,84.0
2025-12-29,SKU084,24,76.88673998017234,66.0
2025-12-29,SKU085,117,309.9223571428572,342.0
2025-12-29,SKU086,55,115.14303865982657,98.0
2025-12-29,SKU087,16,46.77700318764483,46.0
2025-12-29,SKU088,15,31.753647982736226,36.0
2025-12-29,SKU089,31,67.19029855713391,52.0
2025-12-29,SKU090,41,100.7345971732225,86.0
2025-12-29,SKU091,17,68.46148745700334,56.0
2025-12-29,SKU092,22,70.77836513330021,60.0
2025-12-29,SKU093,45,100.35855865584777,109.0
2025-12-29,SKU094,121,337.59134523809524,304.0
2025-12-29,SKU095,282,652.8653571428572,638.0
2025-12-29,SKU096,29,75.12793800699502,74.0
2025-12-29,SKU097,11,29.03404469702307,21.0
2025-12-29,SKU098,128,320.1292132034632,294.0
2025-12-29,SKU099,34,109.261650542035,86.0
2025-12-29,SKU100,70,195.83903174603174,150.0
2025-12-29,SKU101,19,58.9989867396872,56.0
2025-12-29,SKU102,42,93.6287432207669,82.0
2025-12-29,SKU103,28,101.04164381752125,101.0
2025-12-29,SKU104,29,70.17345619730445,68.0
2025-12-29,SKU105,20,62.72659617074912,54.0
2025-12-29,SKU106,40,99.25104362774721,106.0
2025-12-29,SKU107,19,37.556402832118,35.0
2025-12-29,SKU108,11,38.79124238581051,31.0
2025-12-29,SKU109,19,51.32587994074318,48.0
2025-12-29,SKU110,19,41.22331891832785,40.0
2025-12-29,SKU111,105,289.7990425685427,218.0
2025-12-29,SKU112,8,38.49156490830625,34.0
2025-12-29,SKU113,24,63.49775356628951,42.0
2025-12-29,SKU114,113,279.68682936507946,248.0
2025-12-29,SKU115,17,43.582411283893855,40.0
2025-12-29,SKU116,68,170.654009018759,171.0
2025-12-29,SKU117,24,46.63067293386887,45.0
2025-12-29,SKU118,15,38.22630984748826,44.0
2025-12-29,SKU119,29,65.94257075790436,72.0
2025-12-29,SKU120,23,77.99463068810563,86.0
2025-12-29,SKU121,27,83.78567036216302,71.0
2025-12-29,SKU122,36,92.68250721500722,85.0
2025-12-29,SKU123,24,79.7778512010865,80.0
2025-12-29,SKU124,33,69.19827992520767,56.0
2025-12-29,SKU125,15,41.333138955517235,31.0
2025-12-29,SKU126,50,144.88367261904762,158.0
2025-12-29,SKU127,79,203.99642063492064,191.0
2025-12-29,SKU128,91,156.70087012987017,170.0
2025-12-29,SKU129,33,79.96962938613675,74.0
2025-12-29,SKU130,102,210.97584126984134,224.0
2025-12-29,SKU131,5,7.61654238982789,5.0
2025-12-29,SKU132,22,76.82830626854793,64.0
2025-12-29,SKU133,21,68.20683851667536,56.0
2025-12-29,SKU134,10,20.538303581207472,14.0
2025-12-29,SKU135,25,74.8002685674992,75.0
2025-12-29,SKU136,15,21.595553658260425,23.0
2025-12-29,SKU137,8,23.41203644048383,21.0
2025-12-29,SKU138,22,65.48081075303982,43.0
2025-12-29,SKU139,55,194.79956654456655,178.0
2025-12-29,SKU140,31,80.33300177316328,71.0
2025-12-29,SKU141,37,95.37399136804446,94.0
2025-12-29,SKU142,13,56.12427731276365,45.0
2025-12-29,SKU143,39,140.9158502747253,129.0
2025-12-29,SKU144,5,37.114162386088864,36.0
2025-12-29,SKU145,124,314.7993084415585,349.0
2025-12-29,SKU146,15,44.89457685763409,29.0
2025-12-29,SKU147,31,99.9245591630592,95.0
2025-12-29,SKU148,32,63.9843701685321,45.0
2025-12-29,SKU149,48,136.16741149921506,130.0
2025-12-29,SKU150,23,53.62833017312268,57.0
