date,sku_id,units_sold,revenue,unit_price,promo_flag
2024-04-22,SKU068,3,7075.77,2358.59,0
2024-04-23,SKU068,8,18589.44,2323.68,0
2024-04-24,SKU068,7,15668.31,2238.33,0
2024-04-25,SKU068,8,17461.12,2182.64,0
2024-04-26,SKU068,3,6971.19,2323.73,0
2024-04-27,SKU068,9,20825.64,2313.96,0
2024-04-28,SKU068,3,6976.08,2325.36,0
2024-04-29,SKU068,8,18427.6,2303.45,0
2024-04-30,SKU068,7,16230.55,2318.65,0
2024-05-01,SKU068,7,15553.23,2221.89,0
2024-05-02,SKU068,5,11249.8,2249.96,0
2024-05-03,SKU068,15,34521.3,2301.42,0
2024-05-04,SKU068,8,18302.56,2287.82,0
2024-05-05,SKU068,8,18296.48,2287.06,0
2024-05-06,SKU068,7,15343.86,2191.98,0
2024-05-07,SKU068,2,4330.88,2165.44,0
2024-05-08,SKU068,11,24602.82,2236.62,0
2024-05-09,SKU068,5,11002.05,2200.41,0
2024-05-10,SKU068,10,22488.9,2248.89,0
2024-05-11,SKU068,6,12946.5,2157.75,0
2024-05-12,SKU068,8,18857.04,2357.13,0
2024-05-13,SKU068,10,22007.4,2200.74,0
2024-05-14,SKU068,4,8566.2,2141.55,0
2024-05-15,SKU068,7,15808.73,2258.39,0
2024-05-16,SKU068,10,23306.3,2330.63,0
2024-05-17,SKU068,8,18141.76,2267.72,0
2024-05-18,SKU068,8,18197.44,2274.68,0
2024-05-19,SKU068,7,15158.43,2165.49,0
2024-05-20,SKU068,10,21430.1,2143.01,0
2024-05-21,SKU068,7,15661.03,2237.29,0
2024-05-22,SKU068,5,11484.55,2296.91,0
2024-05-23,SKU068,6,13490.64,2248.44,0
2024-05-24,SKU068,6,13422.24,2237.04,0
2024-05-25,SKU068,8,17529.36,2191.17,0
2024-05-26,SKU068,15,33395.1,2226.34,0
2024-05-27,SKU068,9,20065.5,2229.5,0
2024-05-28,SKU068,5,11667.25,2333.45,0
2024-05-29,SKU068,7,16206.89,2315.27,0
2024-05-30,SKU068,12,26724.48,2227.04,0
2024-05-31,SKU068,6,13450.38,2241.73,0
2024-06-01,SKU068,12,27291.24,2274.27,0
2024-06-02,SKU068,13,27870.83,2143.91,0
2024-06-03,SKU068,11,23974.94,2179.54,0
2024-06-04,SKU068,8,18294.64,2286.83,0
2024-06-05,SKU068,10,23187.0,2318.7,0
2024-06-06,SKU068,8,18190.8,2273.85,0
2024-06-07,SKU068,12,28311.72,2359.31,0
2024-06-08,SKU068,15,32180.1,2145.34,0
2024-06-09,SKU068,11,25199.9,2290.9,0
2024-06-10,SKU068,9,20382.75,2264.75,0
2024-06-11,SKU068,12,26105.28,2175.44,0
2024-06-12,SKU068,9,20376.72,2264.08,0
2024-06-13,SKU068,8,18254.56,2281.82,0
2024-06-14,SKU068,9,20839.23,2315.47,0
2024-06-15,SKU068,11,25227.07,2293.37,0
2024-06-16,SKU068,13,29467.36,2266.72,0
2024-06-17,SKU068,10,22394.0,2239.4,0
2024-06-18,SKU068,10,23477.1,2347.71,0
2024-06-19,SKU068,3,7047.78,2349.26,0
2024-06-20,SKU068,10,22068.7,2206.87,0
2024-06-21,SKU068,9,20085.21,2231.69,0
2024-06-22,SKU068,11,24159.3,2196.3,0
2024-06-23,SKU068,10,22307.0,2230.7,0
2024-06-24,SKU068,12,26969.04,2247.42,0
2024-06-25,SKU068,13,28357.81,2181.37,0
2024-06-26,SKU068,18,41875.02,2326.39,0
2024-06-27,SKU068,15,34883.25,2325.55,0
2024-06-28,SKU068,9,19857.24,2206.36,0
2024-06-29,SKU068,16,36990.4,2311.9,0
2024-06-30,SKU068,12,26458.68,2204.89,0
2024-07-01,SKU068,9,19525.32,2169.48,0
2024-07-02,SKU068,9,20388.15,2265.35,0
2024-07-03,SKU068,9,19222.02,2135.78,0
2024-07-04,SKU068,15,33020.4,2201.36,0
2024-07-05,SKU068,11,25962.86,2360.26,0
2024-07-06,SKU068,16,37812.96,2363.31,0
2024-07-07,SKU068,17,39966.32,2350.96,0
2024-07-08,SKU068,12,27492.0,2291.0,0
2024-07-09,SKU068,7,15448.16,2206.88,0
2024-07-10,SKU068,6,12869.88,2144.98,0
2024-07-11,SKU068,13,29660.67,2281.59,0
2024-07-12,SKU068,5,11433.2,2286.64,0
2024-07-13,SKU068,12,27339.72,2278.31,0
2024-07-14,SKU068,15,35054.1,2336.94,0
2024-07-15,SKU068,10,22259.3,2225.93,0
2024-07-16,SKU068,9,19895.13,2210.57,0
2024-07-17,SKU068,11,25134.78,2284.98,0
2024-07-18,SKU068,6,13236.24,2206.04,0
2024-07-19,SKU068,8,18895.28,2361.91,0
2024-07-20,SKU068,22,48036.12,2183.46,0
2024-07-21,SKU068,20,43485.2,2174.26,0
2024-07-22,SKU068,7,15703.59,2243.37,0
2024-07-23,SKU068,10,22933.8,2293.38,0
2024-07-24,SKU068,15,33283.95,2218.93,0
2024-07-25,SKU068,10,22021.5,2202.15,0
2024-07-26,SKU068,11,24704.24,2245.84,0
2024-07-27,SKU068,13,28586.35,2198.95,0
2024-07-28,SKU068,17,37139.05,2184.65,0
2024-07-29,SKU068,14,32276.02,2305.43,0
2024-07-30,SKU068,7,16341.57,2334.51,0
2024-07-31,SKU068,16,36547.84,2284.24,0
2024-08-01,SKU068,8,17390.48,2173.81,0
2024-08-02,SKU068,9,20279.88,2253.32,0
2024-08-03,SKU068,16,37071.36,2316.96,0
2024-08-04,SKU068,8,17766.08,2220.76,0
2024-08-05,SKU068,10,22004.6,2200.46,0
2024-08-06,SKU068,9,20741.04,2304.56,0
2024-08-07,SKU068,7,15589.77,2227.11,0
2024-08-08,SKU068,15,35047.35,2336.49,0
2024-08-09,SKU068,8,17610.16,2201.27,0
2024-08-10,SKU068,14,31044.58,2217.47,0
2024-08-11,SKU068,13,29836.17,2295.09,0
2024-08-12,SKU068,7,15703.31,2243.33,0
2024-08-13,SKU068,6,13298.22,2216.37,0
2024-08-14,SKU068,14,30523.22,2180.23,0
2024-08-15,SKU068,12,27206.64,2267.22,0
2024-08-16,SKU068,5,10723.3,2144.66,0
2024-08-17,SKU068,15,32750.4,2183.36,0
2024-08-18,SKU068,14,31141.32,2224.38,0
2024-08-19,SKU068,13,28912.39,2224.03,0
2024-08-20,SKU068,7,15502.48,2214.64,0
2024-08-21,SKU068,11,24174.7,2197.7,0
2024-08-22,SKU068,11,24823.26,2256.66,0
2024-08-23,SKU068,8,18491.04,2311.38,0
2024-08-24,SKU068,9,20187.72,2243.08,0
2024-08-25,SKU068,15,33256.95,2217.13,0
2024-08-26,SKU068,3,6601.26,2200.42,0
2024-08-27,SKU068,7,15994.02,2284.86,0
2024-08-28,SKU068,15,32588.25,2172.55,0
2024-08-29,SKU068,18,41557.68,2308.76,0
2024-08-30,SKU068,10,21654.8,2165.48,0
2024-08-31,SKU068,11,24166.12,2196.92,0
2024-09-01,SKU068,11,23917.85,2174.35,0
2024-09-02,SKU068,15,34200.0,2280.0,0
2024-09-03,SKU068,3,6904.83,2301.61,0
2024-09-04,SKU068,10,23311.2,2331.12,0
2024-09-05,SKU068,9,21272.67,2363.63,0
2024-09-06,SKU068,7,16105.74,2300.82,0
2024-09-07,SKU068,10,21355.0,2135.5,0
2024-09-08,SKU068,15,34690.65,2312.71,0
2024-09-09,SKU068,9,21284.1,2364.9,0
2024-09-10,SKU068,6,13822.26,2303.71,0
2024-09-11,SKU068,13,30420.13,2340.01,0
2024-09-12,SKU068,5,10749.65,2149.93,0
2024-09-13,SKU068,9,19755.36,2195.04,0
2024-09-14,SKU068,8,17885.2,2235.65,0
2024-09-15,SKU068,10,23009.5,2300.95,0
2024-09-16,SKU068,10,22853.0,2285.3,0
2024-09-17,SKU068,9,19232.37,2136.93,0
2024-09-18,SKU068,6,13446.54,2241.09,0
2024-09-19,SKU068,5,11459.2,2291.84,0
2024-09-20,SKU068,7,15298.99,2185.57,0
2024-09-21,SKU068,8,17931.44,2241.43,0
2024-09-22,SKU068,11,24724.59,2247.69,0
2024-09-23,SKU068,4,9224.84,2306.21,0
2024-09-24,SKU068,5,10978.4,2195.68,0
2024-09-25,SKU068,8,17801.92,2225.24,0
2024-09-26,SKU068,8,17684.56,2210.57,0
2024-09-27,SKU068,8,17189.76,2148.72,0
2024-09-28,SKU068,7,16184.84,2312.12,0
2024-09-29,SKU068,4,8590.84,2147.71,0
2024-09-30,SKU068,7,15433.88,2204.84,0
2024-10-01,SKU068,11,23639.88,2149.08,0
2024-10-02,SKU068,3,6816.3,2272.1,0
2024-10-03,SKU068,8,17494.0,2186.75,0
2024-10-04,SKU068,8,17692.32,2211.54,0
2024-10-05,SKU068,11,24699.51,2245.41,0
2024-10-06,SKU068,9,19853.82,2205.98,0
2024-10-07,SKU068,6,13305.54,2217.59,0
2024-10-08,SKU068,6,14078.94,2346.49,0
2024-10-09,SKU068,6,12977.1,2162.85,0
2024-10-10,SKU068,4,8933.28,2233.32,0
2024-10-11,SKU068,8,17855.68,2231.96,0
2024-10-12,SKU068,6,13383.6,2230.6,0
2024-10-13,SKU068,9,20754.0,2306.0,0
2024-10-14,SKU068,9,21005.46,2333.94,0
2024-10-15,SKU068,6,13394.58,2232.43,0
2024-10-16,SKU068,5,10800.4,2160.08,0
2024-10-17,SKU068,17,38062.83,2238.99,0
2024-10-18,SKU068,7,15016.47,2145.21,0
2024-10-19,SKU068,9,20477.7,2275.3,0
2024-10-20,SKU068,16,35041.6,2190.1,1
2024-10-21,SKU068,7,15293.67,2184.81,1
2024-10-22,SKU068,9,19754.37,2194.93,1
2024-10-23,SKU068,9,19762.47,2195.83,1
2024-10-24,SKU068,7,15088.22,2155.46,1
2024-10-25,SKU068,12,25853.52,2154.46,1
2024-10-26,SKU068,13,29132.48,2240.96,1
2024-10-27,SKU068,15,34512.15,2300.81,1
2024-10-28,SKU068,9,19928.61,2214.29,1
2024-10-29,SKU068,14,30916.34,2208.31,1
2024-10-30,SKU068,14,32511.5,2322.25,1
2024-10-31,SKU068,12,27748.44,2312.37,1
2024-11-01,SKU068,9,19676.25,2186.25,1
2024-11-02,SKU068,18,39951.0,2219.5,1
2024-11-03,SKU068,19,42217.62,2221.98,1
2024-11-04,SKU068,15,32971.35,2198.09,1
2024-11-05,SKU068,13,28174.38,2167.26,1
2024-11-06,SKU068,6,14056.14,2342.69,0
2024-11-07,SKU068,6,13985.82,2330.97,0
2024-11-08,SKU068,7,16107.42,2301.06,0
2024-11-09,SKU068,7,15274.49,2182.07,0
2024-11-10,SKU068,9,21277.98,2364.22,0
2024-11-11,SKU068,10,21357.9,2135.79,0
2024-11-12,SKU068,11,24620.09,2238.19,0
2024-11-13,SKU068,10,23299.7,2329.97,0
2024-11-14,SKU068,6,13258.26,2209.71,0
2024-11-15,SKU068,4,9295.32,2323.83,0
2024-11-16,SKU068,8,17573.36,2196.67,0
2024-11-17,SKU068,13,28035.41,2156.57,0
2024-11-18,SKU068,10,21809.4,2180.94,0
2024-11-19,SKU068,7,16376.64,2339.52,0
2024-11-20,SKU068,10,21552.1,2155.21,1
2024-11-21,SKU068,10,21836.5,2183.65,1
2024-11-22,SKU068,12,26478.12,2206.51,1
2024-11-23,SKU068,11,25786.42,2344.22,1
2024-11-24,SKU068,15,32956.8,2197.12,1
2024-11-25,SKU068,12,26189.16,2182.43,1
2024-11-26,SKU068,6,13976.16,2329.36,1
2024-11-27,SKU068,12,28205.76,2350.48,1
2024-11-28,SKU068,10,23126.1,2312.61,1
2024-11-29,SKU068,11,24404.27,2218.57,1
2024-11-30,SKU068,9,19449.36,2161.04,1
2024-12-01,SKU068,8,17358.0,2169.75,0
2024-12-02,SKU068,9,21099.51,2344.39,0
2024-12-03,SKU068,10,23500.6,2350.06,0
2024-12-04,SKU068,6,14110.32,2351.72,0
2024-12-05,SKU068,6,13582.08,2263.68,0
2024-12-06,SKU068,11,24491.72,2226.52,0
2024-12-07,SKU068,11,25499.98,2318.18,0
2024-12-08,SKU068,3,6441.06,2147.02,0
2024-12-09,SKU068,5,11059.95,2211.99,0
2024-12-10,SKU068,6,13759.2,2293.2,0
2024-12-11,SKU068,3,6449.52,2149.84,0
2024-12-12,SKU068,11,25296.7,2299.7,0
2024-12-13,SKU068,4,8802.68,2200.67,0
2024-12-14,SKU068,5,11538.65,2307.73,0
2024-12-15,SKU068,6,12994.02,2165.67,0
2024-12-16,SKU068,11,24403.28,2218.48,0
2024-12-17,SKU068,11,25949.44,2359.04,0
2024-12-18,SKU068,12,26686.44,2223.87,0
2024-12-19,SKU068,3,6730.83,2243.61,0
2024-12-20,SKU068,11,25493.93,2317.63,1
2024-12-21,SKU068,7,15380.82,2197.26,1
2024-12-22,SKU068,9,20793.96,2310.44,1
2024-12-23,SKU068,9,19712.7,2190.3,1
2024-12-24,SKU068,12,26702.4,2225.2,1
2024-12-25,SKU068,14,31912.44,2279.46,1
2024-12-26,SKU068,10,23618.3,2361.83,1
2024-12-27,SKU068,7,16319.38,2331.34,1
2024-12-28,SKU068,10,23649.2,2364.92,1
2024-12-29,SKU068,10,22374.7,2237.47,1
2024-12-30,SKU068,6,13431.3,2238.55,1
2024-12-31,SKU068,17,37692.57,2217.21,1
2025-01-01,SKU068,12,27853.2,2321.1,1
2025-01-02,SKU068,12,26181.6,2181.8,1
2025-01-03,SKU068,9,21016.53,2335.17,1
2025-01-04,SKU068,12,26862.96,2238.58,1
2025-01-05,SKU068,8,18120.32,2265.04,1
2025-01-06,SKU068,12,26401.92,2200.16,1
2025-01-07,SKU068,7,16438.66,2348.38,1
2025-01-08,SKU068,10,21878.6,2187.86,0
2025-01-09,SKU068,7,15362.48,2194.64,0
2025-01-10,SKU068,10,23370.0,2337.0,0
2025-01-11,SKU068,9,20029.5,2225.5,0
2025-01-12,SKU068,7,16141.02,2305.86,0
2025-01-13,SKU068,4,9241.36,2310.34,0
2025-01-14,SKU068,11,25014.22,2274.02,0
2025-01-15,SKU068,5,11478.2,2295.64,0
2025-01-16,SKU068,9,20327.85,2258.65,0
2025-01-17,SKU068,10,22228.9,2222.89,0
2025-01-18,SKU068,9,21191.04,2354.56,0
2025-01-19,SKU068,14,30941.26,2210.09,0
2025-01-20,SKU068,3,7048.98,2349.66,0
2025-01-21,SKU068,10,22545.7,2254.57,0
2025-01-22,SKU068,6,14159.88,2359.98,0
2025-01-23,SKU068,3,6658.14,2219.38,0
2025-01-24,SKU068,11,25575.0,2325.0,0
2025-01-25,SKU068,6,13486.62,2247.77,0
2025-01-26,SKU068,6,13202.7,2200.45,0
2025-01-27,SKU068,8,17378.88,2172.36,0
2025-01-28,SKU068,3,6788.82,2262.94,0
2025-01-29,SKU068,12,26492.4,2207.7,0
2025-01-30,SKU068,5,11568.3,2313.66,0
2025-01-31,SKU068,7,15818.32,2259.76,0
2025-02-01,SKU068,5,11083.85,2216.77,0
2025-02-02,SKU068,9,21169.26,2352.14,0
2025-02-03,SKU068,2,4363.06,2181.53,0
2025-02-04,SKU068,6,13901.88,2316.98,0
2025-02-05,SKU068,9,19277.55,2141.95,0
2025-02-06,SKU068,3,6880.32,2293.44,0
2025-02-07,SKU068,7,15507.87,2215.41,0
2025-02-08,SKU068,7,15616.23,2230.89,0
2025-02-09,SKU068,8,17808.16,2226.02,0
2025-02-10,SKU068,3,6816.15,2272.05,0
2025-02-11,SKU068,5,11230.9,2246.18,0
2025-02-12,SKU068,7,15208.48,2172.64,0
2025-02-13,SKU068,5,10931.15,2186.23,0
2025-02-14,SKU068,9,20998.53,2333.17,0
2025-02-15,SKU068,15,33047.55,2203.17,0
2025-02-16,SKU068,3,6642.69,2214.23,0
2025-02-17,SKU068,9,20944.98,2327.22,0
2025-02-18,SKU068,7,15338.96,2191.28,0
2025-02-19,SKU068,5,11139.5,2227.9,0
2025-02-20,SKU068,13,30292.86,2330.22,0
2025-02-21,SKU068,9,20382.57,2264.73,0
2025-02-22,SKU068,3,6643.2,2214.4,0
2025-02-23,SKU068,7,15348.13,2192.59,0
2025-02-24,SKU068,8,18447.04,2305.88,0
2025-02-25,SKU068,4,8626.08,2156.52,0
2025-02-26,SKU068,6,13879.86,2313.31,0
2025-02-27,SKU068,8,17582.0,2197.75,0
2025-02-28,SKU068,10,21741.0,2174.1,0
2025-03-01,SKU068,6,13840.56,2306.76,0
2025-03-02,SKU068,15,34987.95,2332.53,0
2025-03-03,SKU068,6,12979.08,2163.18,0
2025-03-04,SKU068,8,17396.56,2174.57,0
2025-03-05,SKU068,10,22249.6,2224.96,0
2025-03-06,SKU068,5,10976.2,2195.24,0
2025-03-07,SKU068,6,13910.4,2318.4,0
2025-03-08,SKU068,10,22780.2,2278.02,0
2025-03-09,SKU068,9,19773.36,2197.04,0
2025-03-10,SKU068,6,12946.26,2157.71,0
2025-03-11,SKU068,15,34003.95,2266.93,0
2025-03-12,SKU068,11,25906.76,2355.16,0
2025-03-13,SKU068,3,6925.74,2308.58,0
2025-03-14,SKU068,5,10674.45,2134.89,0
2025-03-15,SKU068,13,28867.8,2220.6,0
2025-03-16,SKU068,9,19509.48,2167.72,0
2025-03-17,SKU068,8,18383.68,2297.96,0
2025-03-18,SKU068,8,17475.36,2184.42,0
2025-03-19,SKU068,8,17728.4,2216.05,0
2025-03-20,SKU068,13,28374.19,2182.63,0
2025-03-21,SKU068,8,17700.88,2212.61,0
2025-03-22,SKU068,11,25992.67,2362.97,0
2025-03-23,SKU068,4,8882.76,2220.69,0
2025-03-24,SKU068,10,21716.1,2171.61,0
2025-03-25,SKU068,7,15530.62,2218.66,0
2025-03-26,SKU068,8,17705.76,2213.22,0
2025-03-27,SKU068,6,13084.86,2180.81,0
2025-03-28,SKU068,8,18505.04,2313.13,0
2025-03-29,SKU068,11,23596.43,2145.13,0
2025-03-30,SKU068,7,15125.74,2160.82,0
2025-03-31,SKU068,7,15964.27,2280.61,0
2025-04-01,SKU068,9,20900.16,2322.24,1
2025-04-02,SKU068,16,35816.48,2238.53,1
2025-04-03,SKU068,13,29423.42,2263.34,1
2025-04-04,SKU068,12,26826.6,2235.55,1
2025-04-05,SKU068,14,31415.72,2243.98,1
2025-04-06,SKU068,15,35396.25,2359.75,1
2025-04-07,SKU068,18,39646.62,2202.59,1
2025-04-08,SKU068,6,13553.52,2258.92,1
2025-04-09,SKU068,9,20131.11,2236.79,1
2025-04-10,SKU068,12,28139.64,2344.97,1
2025-04-11,SKU068,15,33562.35,2237.49,1
2025-04-12,SKU068,14,30308.46,2164.89,1
2025-04-13,SKU068,16,35446.24,2215.39,1
2025-04-14,SKU068,13,29348.93,2257.61,1
2025-04-15,SKU068,8,18132.96,2266.62,0
2025-04-16,SKU068,7,16520.91,2360.13,0
2025-04-17,SKU068,7,15738.03,2248.29,0
2025-04-18,SKU068,13,30006.47,2308.19,0
2025-04-19,SKU068,4,9185.72,2296.43,0
2025-04-20,SKU068,10,22987.0,2298.7,0
2025-04-21,SKU068,5,11483.2,2296.64,0
2025-04-22,SKU068,6,13515.12,2252.52,0
2025-04-23,SKU068,10,22691.9,2269.19,0
2025-04-24,SKU068,4,8847.44,2211.86,0
2025-04-25,SKU068,8,18046.8,2255.85,0
2025-04-26,SKU068,12,28174.08,2347.84,0
2025-04-27,SKU068,9,21225.87,2358.43,0
2025-04-28,SKU068,8,17194.64,2149.33,0
2025-04-29,SKU068,10,23464.0,2346.4,0
2025-04-30,SKU068,13,29987.23,2306.71,0
2025-05-01,SKU068,7,15463.35,2209.05,0
2025-05-02,SKU068,9,20213.46,2245.94,0
2025-05-03,SKU068,15,33884.55,2258.97,0
2025-05-04,SKU068,6,12987.48,2164.58,0
2025-05-05,SKU068,7,15730.33,2247.19,0
2025-05-06,SKU068,8,18655.76,2331.97,0
2025-05-07,SKU068,8,18586.96,2323.37,0
2025-05-08,SKU068,8,17449.52,2181.19,0
2025-05-09,SKU068,7,15629.25,2232.75,0
2025-05-10,SKU068,12,27869.04,2322.42,0
2025-05-11,SKU068,12,25795.44,2149.62,0
2025-05-12,SKU068,13,30392.31,2337.87,0
2025-05-13,SKU068,7,15048.11,2149.73,0
2025-05-14,SKU068,11,25264.58,2296.78,0
2025-05-15,SKU068,6,13994.1,2332.35,0
2025-05-16,SKU068,3,6790.5,2263.5,0
2025-05-17,SKU068,9,19481.04,2164.56,0
2025-05-18,SKU068,11,23955.91,2177.81,0
2025-05-19,SKU068,9,21268.08,2363.12,0
2025-05-20,SKU068,10,21928.0,2192.8,0
2025-05-21,SKU068,10,23066.0,2306.6,0
2025-05-22,SKU068,11,25176.36,2288.76,0
2025-05-23,SKU068,2,4514.76,2257.38,0
2025-05-24,SKU068,7,15534.68,2219.24,0
2025-05-25,SKU068,7,14946.82,2135.26,0
2025-05-26,SKU068,10,22215.1,2221.51,0
2025-05-27,SKU068,7,16499.07,2357.01,0
2025-05-28,SKU068,9,20564.64,2284.96,0
2025-05-29,SKU068,14,32641.98,2331.57,0
2025-05-30,SKU068,7,16221.87,2317.41,0
2025-05-31,SKU068,7,16371.04,2338.72,0
2025-06-01,SKU068,19,43397.33,2284.07,0
2025-06-02,SKU068,10,23481.2,2348.12,0
2025-06-03,SKU068,15,32793.75,2186.25,0
2025-06-04,SKU068,6,14090.22,2348.37,0
2025-06-05,SKU068,13,29879.98,2298.46,0
2025-06-06,SKU068,16,35887.52,2242.97,0
2025-06-07,SKU068,8,17552.56,2194.07,0
2025-06-08,SKU068,12,27808.68,2317.39,0
2025-06-09,SKU068,8,17569.12,2196.14,0
2025-06-10,SKU068,13,28204.67,2169.59,0
2025-06-11,SKU068,14,30633.12,2188.08,0
2025-06-12,SKU068,11,25067.9,2278.9,0
2025-06-13,SKU068,10,21699.3,2169.93,0
2025-06-14,SKU068,11,25035.78,2275.98,0
2025-06-15,SKU068,7,15178.52,2168.36,0
2025-06-16,SKU068,11,25417.92,2310.72,0
2025-06-17,SKU068,14,32024.86,2287.49,0
2025-06-18,SKU068,16,36732.96,2295.81,0
2025-06-19,SKU068,19,41478.71,2183.09,0
2025-06-20,SKU068,11,24870.67,2260.97,0
2025-06-21,SKU068,15,32439.6,2162.64,0
2025-06-22,SKU068,16,37000.8,2312.55,0
2025-06-23,SKU068,8,17905.68,2238.21,0
2025-06-24,SKU068,11,23729.42,2157.22,0
2025-06-25,SKU068,7,15848.21,2264.03,0
2025-06-26,SKU068,8,18555.76,2319.47,0
2025-06-27,SKU068,13,29600.87,2276.99,0
2025-06-28,SKU068,12,27328.56,2277.38,0
2025-06-29,SKU068,19,43409.68,2284.72,0
2025-06-30,SKU068,5,11420.1,2284.02,0
2025-07-01,SKU068,13,28402.14,2184.78,0
2025-07-02,SKU068,13,28921.36,2224.72,0
2025-07-03,SKU068,4,9069.32,2267.33,0
2025-07-04,SKU068,7,15000.86,2142.98,0
2025-07-05,SKU068,15,33759.9,2250.66,0
2025-07-06,SKU068,14,32933.74,2352.41,0
2025-07-07,SKU068,14,31341.94,2238.71,0
2025-07-08,SKU068,12,26788.8,2232.4,0
2025-07-09,SKU068,12,26940.6,2245.05,0
2025-07-10,SKU068,11,24931.28,2266.48,0
2025-07-11,SKU068,10,22472.2,2247.22,0
2025-07-12,SKU068,10,23604.8,2360.48,0
2025-07-13,SKU068,8,18768.32,2346.04,0
2025-07-14,SKU068,10,22709.2,2270.92,0
2025-07-15,SKU068,10,23657.0,2365.7,0
2025-07-16,SKU068,7,15692.25,2241.75,0
2025-07-17,SKU068,11,25781.69,2343.79,0
2025-07-18,SKU068,15,34624.35,2308.29,0
2025-07-19,SKU068,11,23731.18,2157.38,0
2025-07-20,SKU068,15,34639.95,2309.33,0
2025-07-21,SKU068,10,21467.4,2146.74,0
2025-07-22,SKU068,12,26061.0,2171.75,0
2025-07-23,SKU068,9,21029.58,2336.62,0
2025-07-24,SKU068,9,20635.29,2292.81,0
2025-07-25,SKU068,7,16486.96,2355.28,0
2025-07-26,SKU068,11,24411.31,2219.21,0
2025-07-27,SKU068,10,22435.4,2243.54,0
2025-07-28,SKU068,8,17989.52,2248.69,0
2025-07-29,SKU068,13,29110.12,2239.24,0
2025-07-30,SKU068,15,35295.15,2353.01,0
2025-07-31,SKU068,12,27134.04,2261.17,0
2025-08-01,SKU068,13,28613.0,2201.0,0
2025-08-02,SKU068,22,51622.34,2346.47,0
2025-08-03,SKU068,13,28654.99,2204.23,0
2025-08-04,SKU068,11,23723.7,2156.7,0
2025-08-05,SKU068,15,34553.4,2303.56,0
2025-08-06,SKU068,17,38939.86,2290.58,0
2025-08-07,SKU068,7,15733.48,2247.64,0
2025-08-08,SKU068,19,41556.99,2187.21,0
2025-08-09,SKU068,12,27068.64,2255.72,0
2025-08-10,SKU068,16,37206.08,2325.38,0
2025-08-11,SKU068,10,21841.4,2184.14,0
2025-08-12,SKU068,6,14171.94,2361.99,0
2025-08-13,SKU068,11,24141.59,2194.69,0
2025-08-14,SKU068,12,26287.2,2190.6,0
2025-08-15,SKU068,21,44966.88,2141.28,0
2025-08-16,SKU068,16,36956.16,2309.76,0
2025-08-17,SKU068,16,34526.72,2157.92,0
2025-08-18,SKU068,10,22733.4,2273.34,0
2025-08-19,SKU068,9,20043.99,2227.11,0
2025-08-20,SKU068,12,26099.88,2174.99,0
2025-08-21,SKU068,11,25582.92,2325.72,0
2025-08-22,SKU068,13,29286.92,2252.84,0
2025-08-23,SKU068,11,25585.23,2325.93,0
2025-08-24,SKU068,3,6557.49,2185.83,0
2025-08-25,SKU068,9,19666.44,2185.16,0
2025-08-26,SKU068,11,23993.09,2181.19,0
2025-08-27,SKU068,13,28453.1,2188.7,0
2025-08-28,SKU068,12,26103.36,2175.28,0
2025-08-29,SKU068,12,26900.28,2241.69,0
2025-08-30,SKU068,9,21188.25,2354.25,0
2025-08-31,SKU068,17,36891.87,2170.11,0
2025-09-01,SKU068,15,33834.75,2255.65,0
2025-09-02,SKU068,4,9353.88,2338.47,0
2025-09-03,SKU068,9,20886.3,2320.7,0
2025-09-04,SKU068,13,30337.45,2333.65,0
2025-09-05,SKU068,10,22555.8,2255.58,0
2025-09-06,SKU068,14,30343.88,2167.42,0
2025-09-07,SKU068,12,26690.88,2224.24,0
2025-09-08,SKU068,9,19806.75,2200.75,0
2025-09-09,SKU068,8,18392.56,2299.07,0
2025-09-10,SKU068,14,32620.28,2330.02,0
2025-09-11,SKU068,17,38923.88,2289.64,0
2025-09-12,SKU068,7,15775.34,2253.62,0
2025-09-13,SKU068,13,29048.11,2234.47,0
2025-09-14,SKU068,10,23201.1,2320.11,0
2025-09-15,SKU068,6,12959.64,2159.94,0
2025-09-16,SKU068,3,7100.01,2366.67,0
2025-09-17,SKU068,9,20385.09,2265.01,0
2025-09-18,SKU068,6,14072.22,2345.37,0
2025-09-19,SKU068,8,17887.52,2235.94,0
2025-09-20,SKU068,13,30246.45,2326.65,0
2025-09-21,SKU068,8,18042.72,2255.34,0
2025-09-22,SKU068,7,16533.37,2361.91,0
2025-09-23,SKU068,10,22082.4,2208.24,0
2025-09-24,SKU068,5,11716.15,2343.23,0
2025-09-25,SKU068,6,13632.54,2272.09,0
2025-09-26,SKU068,11,26021.93,2365.63,0
2025-09-27,SKU068,11,25070.76,2279.16,0
2025-09-28,SKU068,21,46140.15,2197.15,0
2025-09-29,SKU068,7,15153.11,2164.73,0
2025-09-30,SKU068,4,8979.84,2244.96,0
2025-10-01,SKU068,7,15856.47,2265.21,0
2025-10-02,SKU068,7,15246.84,2178.12,0
2025-10-03,SKU068,8,18485.52,2310.69,0
2025-10-04,SKU068,9,20345.13,2260.57,0
2025-10-05,SKU068,11,24278.21,2207.11,0
2025-10-06,SKU068,11,25052.72,2277.52,0
2025-10-07,SKU068,8,18779.76,2347.47,0
2025-10-08,SKU068,8,17233.68,2154.21,0
2025-10-09,SKU068,8,17128.8,2141.1,0
2025-10-10,SKU068,11,23750.54,2159.14,1
