date,sku_id,units_sold,revenue,unit_price,promo_flag,category,subcategory,launch_date,unit_cost,list_price,base_demand,demand_class,week,month,season,is_holiday,promo_event,gross_margin_per_unit,gross_margin
2025-05-11,SKU082,5,27386.5,5477.3,0,Office,Desk,2024-10-18,3635.02,5568.07,2.8723423430300388,Low,19,5,Spring,0,,1842.2800000000002,9211.400000000001
2025-05-12,SKU082,5,27072.45,5414.49,0,Office,Desk,2024-10-18,3635.02,5568.07,2.8723423430300388,Low,20,5,Spring,0,,1779.4699999999998,8897.349999999999
2025-05-13,SKU082,2,11344.36,5672.18,0,Office,Desk,2024-10-18,3635.02,5568.07,2.8723423430300388,Low,20,5,Spring,0,,2037.1600000000003,4074.3200000000006
2025-05-14,SKU082,3,16329.78,5443.26,0,Office,Desk,2024-10-18,3635.02,5568.07,2.8723423430300388,Low,20,5,Spring,0,,1808.2400000000002,5424.720000000001
2025-05-15,SKU082,3,15822.87,5274.29,0,Office,Desk,2024-10-18,3635.02,5568.07,2.8723423430300388,Low,20,5,Spring,0,,1639.27,4917.8099999999995
2025-05-16,SKU082,5,26825.1,5365.02,0,Office,Desk,2024-10-18,3635.02,5568.07,2.8723423430300388,Low,20,5,Spring,0,,1730.0000000000005,8650.000000000002
2025-05-17,SKU082,2,11255.52,5627.76,0,Office,Desk,2024-10-18,3635.02,5568.07,2.8723423430300388,Low,20,5,Spring,0,,1992.7400000000002,3985.4800000000005
2025-05-18,SKU082,2,10405.72,5202.86,0,Office,Desk,2024-10-18,3635.02,5568.07,2.8723423430300388,Low,20,5,Spring,0,,1567.8399999999997,3135.6799999999994
2025-05-19,SKU082,10,56055.5,5605.55,0,Office,Desk,2024-10-18,3635.02,5568.07,2.8723423430300388,Low,21,5,Spring,0,,1970.5300000000002,19705.300000000003
2025-05-20,SKU082,2,10449.24,5224.62,0,Office,Desk,2024-10-18,3635.02,5568.07,2.8723423430300388,Low,21,5,Spring,0,,1589.6,3179.2
2025-05-21,SKU082,3,15433.23,5144.41,0,Office,Desk,2024-10-18,3635.02,5568.07,2.8723423430300388,Low,21,5,Spring,0,,1509.3899999999999,4528.17
2025-05-22,SKU082,1,5173.85,5173.85,0,Office,Desk,2024-10-18,3635.02,5568.07,2.8723423430300388,Low,21,5,Spring,0,,1538.8300000000004,1538.8300000000004
2025-05-23,SKU082,2,10269.96,5134.98,0,Office,Desk,2024-10-18,3635.02,5568.07,2.8723423430300388,Low,21,5,Spring,0,,1499.9599999999996,2999.919999999999
2025-05-24,SKU082,2,11068.0,5534.0,0,Office,Desk,2024-10-18,3635.02,5568.07,2.8723423430300388,Low,21,5,Spring,0,,1898.98,3797.96
2025-05-25,SKU082,5,25770.7,5154.14,0,Office,Desk,2024-10-18,3635.02,5568.07,2.8723423430300388,Low,21,5,Spring,0,,1519.1200000000003,7595.600000000002
2025-05-26,SKU082,3,16987.2,5662.4,0,Office,Desk,2024-10-18,3635.02,5568.07,2.8723423430300388,Low,22,5,Spring,0,,2027.3799999999997,6082.139999999999
2025-05-27,SKU082,4,20655.8,5163.95,0,Office,Desk,2024-10-18,3635.02,5568.07,2.8723423430300388,Low,22,5,Spring,0,,1528.9299999999998,6115.719999999999
2025-05-28,SKU082,1,5496.41,5496.41,0,Office,Desk,2024-10-18,3635.02,5568.07,2.8723423430300388,Low,22,5,Spring,0,,1861.3899999999999,1861.3899999999999
2025-05-29,SKU082,0,0.0,5381.04,0,Office,Desk,2024-10-18,3635.02,5568.07,2.8723423430300388,Low,22,5,Spring,0,,1746.02,0.0
2025-05-30,SKU082,3,15449.85,5149.95,0,Office,Desk,2024-10-18,3635.02,5568.07,2.8723423430300388,Low,22,5,Spring,0,,1514.9299999999998,4544.789999999999
2025-05-31,SKU082,3,15655.11,5218.37,0,Office,Desk,2024-10-18,3635.02,5568.07,2.8723423430300388,Low,22,5,Spring,0,,1583.35,4750.049999999999
2025-06-01,SKU082,1,5170.45,5170.45,0,Office,Desk,2024-10-18,3635.02,5568.07,2.8723423430300388,Low,22,6,Summer,0,,1535.4299999999998,1535.4299999999998
2025-06-02,SKU082,3,16740.42,5580.14,0,Office,Desk,2024-10-18,3635.02,5568.07,2.8723423430300388,Low,23,6,Summer,0,,1945.1200000000003,5835.360000000001
2025-06-03,SKU082,2,10841.7,5420.85,0,Office,Desk,2024-10-18,3635.02,5568.07,2.8723423430300388,Low,23,6,Summer,0,,1785.8300000000004,3571.6600000000008
2025-06-04,SKU082,3,15858.78,5286.26,0,Office,Desk,2024-10-18,3635.02,5568.07,2.8723423430300388,Low,23,6,Summer,0,,1651.2400000000002,4953.720000000001
2025-06-05,SKU082,2,11105.36,5552.68,0,Office,Desk,2024-10-18,3635.02,5568.07,2.8723423430300388,Low,23,6,Summer,0,,1917.6600000000003,3835.3200000000006
2025-06-06,SKU082,0,0.0,5267.17,0,Office,Desk,2024-10-18,3635.02,5568.07,2.8723423430300388,Low,23,6,Summer,0,,1632.15,0.0
2025-06-07,SKU082,4,21199.52,5299.88,0,Office,Desk,2024-10-18,3635.02,5568.07,2.8723423430300388,Low,23,6,Summer,0,,1664.8600000000001,6659.4400000000005
2025-06-08,SKU082,4,20873.64,5218.41,0,Office,Desk,2024-10-18,3635.02,5568.07,2.8723423430300388,Low,23,6,Summer,0,,1583.3899999999999,6333.5599999999995
2025-06-09,SKU082,1,5350.61,5350.61,0,Office,Desk,2024-10-18,3635.02,5568.07,2.8723423430300388,Low,24,6,Summer,0,,1715.5899999999997,1715.5899999999997
2025-06-10,SKU082,7,36156.05,5165.15,0,Office,Desk,2024-10-18,3635.02,5568.07,2.8723423430300388,Low,24,6,Summer,0,,1530.1299999999997,10710.909999999998
2025-06-11,SKU082,3,15693.18,5231.06,0,Office,Desk,2024-10-18,3635.02,5568.07,2.8723423430300388,Low,24,6,Summer,0,,1596.0400000000004,4788.120000000001
2025-06-12,SKU082,3,16075.17,5358.39,0,Office,Desk,2024-10-18,3635.02,5568.07,2.8723423430300388,Low,24,6,Summer,0,,1723.3700000000003,5170.110000000001
2025-06-13,SKU082,4,20613.32,5153.33,0,Office,Desk,2024-10-18,3635.02,5568.07,2.8723423430300388,Low,24,6,Summer,0,,1518.31,6073.24
2025-06-14,SKU082,2,11022.38,5511.19,0,Office,Desk,2024-10-18,3635.02,5568.07,2.8723423430300388,Low,24,6,Summer,0,,1876.1699999999996,3752.3399999999992
2025-06-15,SKU082,2,10956.86,5478.43,0,Office,Desk,2024-10-18,3635.02,5568.07,2.8723423430300388,Low,24,6,Summer,0,,1843.4100000000003,3686.8200000000006
2025-06-16,SKU082,3,17020.77,5673.59,0,Office,Desk,2024-10-18,3635.02,5568.07,2.8723423430300388,Low,25,6,Summer,0,,2038.5700000000002,6115.710000000001
2025-06-17,SKU082,5,26499.1,5299.82,0,Office,Desk,2024-10-18,3635.02,5568.07,2.8723423430300388,Low,25,6,Summer,0,,1664.7999999999997,8323.999999999998
2025-06-18,SKU082,3,16261.74,5420.58,0,Office,Desk,2024-10-18,3635.02,5568.07,2.8723423430300388,Low,25,6,Summer,0,,1785.56,5356.68
2025-06-19,SKU082,2,11191.22,5595.61,0,Office,Desk,2024-10-18,3635.02,5568.07,2.8723423430300388,Low,25,6,Summer,0,,1960.5899999999997,3921.1799999999994
2025-06-20,SKU082,3,15539.73,5179.91,0,Office,Desk,2024-10-18,3635.02,5568.07,2.8723423430300388,Low,25,6,Summer,0,,1544.8899999999999,4634.67
2025-06-21,SKU082,3,16341.15,5447.05,0,Office,Desk,2024-10-18,3635.02,5568.07,2.8723423430300388,Low,25,6,Summer,0,,1812.0300000000002,5436.09
2025-06-22,SKU082,2,10245.62,5122.81,0,Office,Desk,2024-10-18,3635.02,5568.07,2.8723423430300388,Low,25,6,Summer,0,,1487.7900000000004,2975.580000000001
2025-06-23,SKU082,1,5620.68,5620.68,0,Office,Desk,2024-10-18,3635.02,5568.07,2.8723423430300388,Low,26,6,Summer,0,,1985.6600000000003,1985.6600000000003
2025-06-24,SKU082,2,10559.36,5279.68,0,Office,Desk,2024-10-18,3635.02,5568.07,2.8723423430300388,Low,26,6,Summer,0,,1644.6600000000003,3289.3200000000006
2025-06-25,SKU082,4,21791.16,5447.79,0,Office,Desk,2024-10-18,3635.02,5568.07,2.8723423430300388,Low,26,6,Summer,0,,1812.77,7251.08
2025-06-26,SKU082,3,16439.79,5479.93,0,Office,Desk,2024-10-18,3635.02,5568.07,2.8723423430300388,Low,26,6,Summer,0,,1844.9100000000003,5534.730000000001
2025-06-27,SKU082,3,15740.79,5246.93,0,Office,Desk,2024-10-18,3635.02,5568.07,2.8723423430300388,Low,26,6,Summer,0,,1611.9100000000003,4835.730000000001
2025-06-28,SKU082,2,10318.2,5159.1,0,Office,Desk,2024-10-18,3635.02,5568.07,2.8723423430300388,Low,26,6,Summer,0,,1524.0800000000004,3048.1600000000008
2025-06-29,SKU082,3,16302.33,5434.11,0,Office,Desk,2024-10-18,3635.02,5568.07,2.8723423430300388,Low,26,6,Summer,0,,1799.0899999999997,5397.269999999999
2025-06-30,SKU082,5,27879.45,5575.89,0,Office,Desk,2024-10-18,3635.02,5568.07,2.8723423430300388,Low,27,6,Summer,0,,1940.8700000000003,9704.350000000002
2025-07-01,SKU082,8,44545.92,5568.24,0,Office,Desk,2024-10-18,3635.02,5568.07,2.8723423430300388,Low,27,7,Summer,0,,1933.2199999999998,15465.759999999998
2025-07-02,SKU082,4,21194.28,5298.57,0,Office,Desk,2024-10-18,3635.02,5568.07,2.8723423430300388,Low,27,7,Summer,0,,1663.5499999999997,6654.199999999999
2025-07-03,SKU082,5,27854.15,5570.83,0,Office,Desk,2024-10-18,3635.02,5568.07,2.8723423430300388,Low,27,7,Summer,0,,1935.81,9679.05
2025-07-04,SKU082,2,10393.8,5196.9,0,Office,Desk,2024-10-18,3635.02,5568.07,2.8723423430300388,Low,27,7,Summer,0,,1561.8799999999997,3123.7599999999993
2025-07-05,SKU082,2,11293.38,5646.69,0,Office,Desk,2024-10-18,3635.02,5568.07,2.8723423430300388,Low,27,7,Summer,0,,2011.6699999999996,4023.3399999999992
2025-07-06,SKU082,7,39338.53,5619.79,0,Office,Desk,2024-10-18,3635.02,5568.07,2.8723423430300388,Low,27,7,Summer,0,,1984.77,13893.39
2025-07-07,SKU082,7,39324.6,5617.8,0,Office,Desk,2024-10-18,3635.02,5568.07,2.8723423430300388,Low,28,7,Summer,0,,1982.7800000000002,13879.460000000001
2025-07-08,SKU082,3,16178.4,5392.8,0,Office,Desk,2024-10-18,3635.02,5568.07,2.8723423430300388,Low,28,7,Summer,0,,1757.7800000000002,5273.34
2025-07-09,SKU082,4,20530.36,5132.59,0,Office,Desk,2024-10-18,3635.02,5568.07,2.8723423430300388,Low,28,7,Summer,0,,1497.5700000000002,5990.280000000001
2025-07-10,SKU082,7,37619.89,5374.27,0,Office,Desk,2024-10-18,3635.02,5568.07,2.8723423430300388,Low,28,7,Summer,0,,1739.2500000000005,12174.750000000004
2025-07-11,SKU082,2,10987.5,5493.75,0,Office,Desk,2024-10-18,3635.02,5568.07,2.8723423430300388,Low,28,7,Summer,0,,1858.73,3717.46
2025-07-12,SKU082,4,21058.44,5264.61,0,Office,Desk,2024-10-18,3635.02,5568.07,2.8723423430300388,Low,28,7,Summer,0,,1629.5899999999997,6518.359999999999
2025-07-13,SKU082,4,21777.96,5444.49,0,Office,Desk,2024-10-18,3635.02,5568.07,2.8723423430300388,Low,28,7,Summer,0,,1809.4699999999998,7237.879999999999
2025-07-14,SKU082,0,0.0,5144.33,0,Office,Desk,2024-10-18,3635.02,5568.07,2.8723423430300388,Low,29,7,Summer,0,,1509.31,0.0
2025-07-15,SKU082,3,16660.02,5553.34,0,Office,Desk,2024-10-18,3635.02,5568.07,2.8723423430300388,Low,29,7,Summer,0,,1918.3200000000002,5754.960000000001
2025-07-16,SKU082,2,10584.12,5292.06,0,Office,Desk,2024-10-18,3635.02,5568.07,2.8723423430300388,Low,29,7,Summer,0,,1657.0400000000004,3314.080000000001
2025-07-17,SKU082,5,26488.5,5297.7,0,Office,Desk,2024-10-18,3635.02,5568.07,2.8723423430300388,Low,29,7,Summer,0,,1662.6799999999998,8313.4
2025-07-18,SKU082,3,16576.71,5525.57,0,Office,Desk,2024-10-18,3635.02,5568.07,2.8723423430300388,Low,29,7,Summer,0,,1890.5499999999997,5671.65
2025-07-19,SKU082,1,5174.8,5174.8,0,Office,Desk,2024-10-18,3635.02,5568.07,2.8723423430300388,Low,29,7,Summer,0,,1539.7800000000002,1539.7800000000002
2025-07-20,SKU082,3,16298.82,5432.94,0,Office,Desk,2024-10-18,3635.02,5568.07,2.8723423430300388,Low,29,7,Summer,0,,1797.9199999999996,5393.759999999998
2025-07-21,SKU082,3,16976.37,5658.79,0,Office,Desk,2024-10-18,3635.02,5568.07,2.8723423430300388,Low,30,7,Summer,0,,2023.77,6071.3099999999995
2025-07-22,SKU082,3,16361.91,5453.97,0,Office,Desk,2024-10-18,3635.02,5568.07,2.8723423430300388,Low,30,7,Summer,0,,1818.9500000000003,5456.85
2025-07-23,SKU082,0,0.0,5678.58,0,Office,Desk,2024-10-18,3635.02,5568.07,2.8723423430300388,Low,30,7,Summer,0,,2043.56,0.0
2025-07-24,SKU082,3,15753.09,5251.03,0,Office,Desk,2024-10-18,3635.02,5568.07,2.8723423430300388,Low,30,7,Summer,0,,1616.0099999999998,4848.029999999999
2025-07-25,SKU082,1,5187.33,5187.33,0,Office,Desk,2024-10-18,3635.02,5568.07,2.8723423430300388,Low,30,7,Summer,0,,1552.31,1552.31
2025-07-26,SKU082,5,25857.85,5171.57,0,Office,Desk,2024-10-18,3635.02,5568.07,2.8723423430300388,Low,30,7,Summer,0,,1536.5499999999997,7682.749999999998
2025-07-27,SKU082,3,15963.54,5321.18,0,Office,Desk,2024-10-18,3635.02,5568.07,2.8723423430300388,Low,30,7,Summer,0,,1686.1600000000003,5058.480000000001
2025-07-28,SKU082,9,50144.22,5571.58,0,Office,Desk,2024-10-18,3635.02,5568.07,2.8723423430300388,Low,31,7,Summer,0,,1936.56,17429.04
2025-07-29,SKU082,1,5652.97,5652.97,0,Office,Desk,2024-10-18,3635.02,5568.07,2.8723423430300388,Low,31,7,Summer,0,,2017.9500000000003,2017.9500000000003
2025-07-30,SKU082,1,5631.68,5631.68,0,Office,Desk,2024-10-18,3635.02,5568.07,2.8723423430300388,Low,31,7,Summer,0,,1996.6600000000003,1996.6600000000003
2025-07-31,SKU082,7,36246.07,5178.01,0,Office,Desk,2024-10-18,3635.02,5568.07,2.8723423430300388,Low,31,7,Summer,0,,1542.9900000000002,10800.930000000002
2025-08-01,SKU082,1,5355.92,5355.92,0,Office,Desk,2024-10-18,3635.02,5568.07,2.8723423430300388,Low,31,8,Summer,0,,1720.9,1720.9
2025-08-02,SKU082,4,22542.2,5394.605,0,Office,Desk,2024-10-18,3635.02,5568.07,2.8723423430300388,Low,31,8,Summer,0,,1759.5849999999996,7038.339999999998
2025-08-03,SKU082,4,22638.84,5659.71,0,Office,Desk,2024-10-18,3635.02,5568.07,2.8723423430300388,Low,31,8,Summer,0,,2024.69,8098.76
2025-08-04,SKU082,5,27010.1,5402.02,0,Office,Desk,2024-10-18,3635.02,5568.07,2.8723423430300388,Low,32,8,Summer,0,,1767.0000000000005,8835.000000000002
2025-08-05,SKU082,3,15596.22,5198.74,0,Office,Desk,2024-10-18,3635.02,5568.07,2.8723423430300388,Low,32,8,Summer,0,,1563.7199999999998,4691.16
2025-08-06,SKU082,4,22071.4,5517.85,0,Office,Desk,2024-10-18,3635.02,5568.07,2.8723423430300388,Low,32,8,Summer,0,,1882.8300000000004,7531.3200000000015
2025-08-07,SKU082,5,27956.15,5591.23,0,Office,Desk,2024-10-18,3635.02,5568.07,2.8723423430300388,Low,32,8,Summer,0,,1956.2099999999996,9781.049999999997
2025-08-08,SKU082,4,22419.36,5604.84,0,Office,Desk,2024-10-18,3635.02,5568.07,2.8723423430300388,Low,32,8,Summer,0,,1969.8200000000002,7879.280000000001
2025-08-09,SKU082,6,31830.18,5305.03,0,Office,Desk,2024-10-18,3635.02,5568.07,2.8723423430300388,Low,32,8,Summer,0,,1670.0099999999998,10020.059999999998
2025-08-10,SKU082,2,10692.64,5346.32,0,Office,Desk,2024-10-18,3635.02,5568.07,2.8723423430300388,Low,32,8,Summer,0,,1711.2999999999997,3422.5999999999995
2025-08-11,SKU082,5,25709.8,5141.96,0,Office,Desk,2024-10-18,3635.02,5568.07,2.8723423430300388,Low,33,8,Summer,0,,1506.94,7534.700000000001
2025-08-12,SKU082,3,16004.76,5334.92,0,Office,Desk,2024-10-18,3635.02,5568.07,2.8723423430300388,Low,33,8,Summer,0,,1699.9,5099.700000000001
2025-08-13,SKU082,3,16706.31,5568.77,0,Office,Desk,2024-10-18,3635.02,5568.07,2.8723423430300388,Low,33,8,Summer,0,,1933.7500000000005,5801.250000000002
2025-08-14,SKU082,3,15813.15,5271.05,0,Office,Desk,2024-10-18,3635.02,5568.07,2.8723423430300388,Low,33,8,Summer,0,,1636.0300000000002,4908.09
2025-08-15,SKU082,2,11308.7,5654.35,0,Office,Desk,2024-10-18,3635.02,5568.07,2.8723423430300388,Low,33,8,Summer,1,,2019.3300000000004,4038.6600000000008
2025-08-16,SKU082,6,33665.1,5610.85,0,Office,Desk,2024-10-18,3635.02,5568.07,2.8723423430300388,Low,33,8,Summer,0,,1975.8300000000004,11854.980000000003
2025-08-17,SKU082,3,16620.54,5540.18,0,Office,Desk,2024-10-18,3635.02,5568.07,2.8723423430300388,Low,33,8,Summer,0,,1905.1600000000003,5715.480000000001
2025-08-18,SKU082,3,15900.24,5300.08,0,Office,Desk,2024-10-18,3635.02,5568.07,2.8723423430300388,Low,34,8,Summer,0,,1665.06,4995.18
2025-08-19,SKU082,3,15584.67,5194.89,0,Office,Desk,2024-10-18,3635.02,5568.07,2.8723423430300388,Low,34,8,Summer,0,,1559.8700000000003,4679.610000000001
2025-08-20,SKU082,1,5180.24,5180.24,0,Office,Desk,2024-10-18,3635.02,5568.07,2.8723423430300388,Low,34,8,Summer,0,,1545.2199999999998,1545.2199999999998
2025-08-21,SKU082,7,38020.85,5431.55,0,Office,Desk,2024-10-18,3635.02,5568.07,2.8723423430300388,Low,34,8,Summer,0,,1796.5300000000002,12575.710000000001
2025-08-22,SKU082,2,10883.1,5441.55,0,Office,Desk,2024-10-18,3635.02,5568.07,2.8723423430300388,Low,34,8,Summer,0,,1806.5300000000002,3613.0600000000004
2025-08-23,SKU082,5,26544.55,5308.91,0,Office,Desk,2024-10-18,3635.02,5568.07,2.8723423430300388,Low,34,8,Summer,0,,1673.8899999999999,8369.449999999999
2025-08-24,SKU082,4,21873.92,5468.48,0,Office,Desk,2024-10-18,3635.02,5568.07,2.8723423430300388,Low,34,8,Summer,0,,1833.4599999999996,7333.839999999998
2025-08-25,SKU082,4,22495.8,5623.95,0,Office,Desk,2024-10-18,3635.02,5568.07,2.8723423430300388,Low,35,8,Summer,0,,1988.9299999999998,7955.719999999999
2025-08-26,SKU082,3,16804.14,5601.38,0,Office,Desk,2024-10-18,3635.02,5568.07,2.8723423430300388,Low,35,8,Summer,0,,1966.3600000000001,5899.08
2025-08-27,SKU082,3,15664.2,5221.4,0,Office,Desk,2024-10-18,3635.02,5568.07,2.8723423430300388,Low,35,8,Summer,0,,1586.3799999999997,4759.139999999999
2025-08-28,SKU082,0,0.0,5566.33,0,Office,Desk,2024-10-18,3635.02,5568.07,2.8723423430300388,Low,35,8,Summer,0,,1931.31,0.0
2025-08-29,SKU082,4,22560.56,5640.14,0,Office,Desk,2024-10-18,3635.02,5568.07,2.8723423430300388,Low,35,8,Summer,0,,2005.1200000000003,8020.480000000001
2025-08-30,SKU082,5,26393.4,5278.68,0,Office,Desk,2024-10-18,3635.02,5568.07,2.8723423430300388,Low,35,8,Summer,0,,1643.6600000000003,8218.300000000001
2025-08-31,SKU082,2,10667.22,5333.61,0,Office,Desk,2024-10-18,3635.02,5568.07,2.8723423430300388,Low,35,8,Summer,0,,1698.5899999999997,3397.1799999999994
2025-09-01,SKU082,3,16202.82,5400.94,0,Office,Desk,2024-10-18,3635.02,5568.07,2.8723423430300388,Low,36,9,Autumn,0,,1765.9199999999996,5297.759999999998
2025-09-02,SKU082,0,0.0,5370.82,0,Office,Desk,2024-10-18,3635.02,5568.07,2.8723423430300388,Low,36,9,Autumn,0,,1735.7999999999997,0.0
2025-09-03,SKU082,3,16205.55,5401.85,0,Office,Desk,2024-10-18,3635.02,5568.07,2.8723423430300388,Low,36,9,Autumn,0,,1766.8300000000004,5300.490000000002
2025-09-04,SKU082,3,16017.75,5339.25,0,Office,Desk,2024-10-18,3635.02,5568.07,2.8723423430300388,Low,36,9,Autumn,0,,1704.23,5112.6900000000005
2025-09-05,SKU082,0,0.0,5625.25,0,Office,Desk,2024-10-18,3635.02,5568.07,2.8723423430300388,Low,36,9,Autumn,0,,1990.23,0.0
2025-09-06,SKU082,5,26741.8,5348.36,0,Office,Desk,2024-10-18,3635.02,5568.07,2.8723423430300388,Low,36,9,Autumn,0,,1713.3399999999997,8566.699999999999
2025-09-07,SKU082,5,26492.55,5298.51,0,Office,Desk,2024-10-18,3635.02,5568.07,2.8723423430300388,Low,36,9,Autumn,0,,1663.4900000000002,8317.45
2025-09-08,SKU082,3,15457.08,5152.36,0,Office,Desk,2024-10-18,3635.02,5568.07,2.8723423430300388,Low,37,9,Autumn,0,,1517.3399999999997,4552.019999999999
2025-09-09,SKU082,1,5282.93,5282.93,0,Office,Desk,2024-10-18,3635.02,5568.07,2.8723423430300388,Low,37,9,Autumn,0,,1647.9100000000003,1647.9100000000003
2025-09-10,SKU082,1,5513.52,5513.52,0,Office,Desk,2024-10-18,3635.02,5568.07,2.8723423430300388,Low,37,9,Autumn,0,,1878.5000000000005,1878.5000000000005
2025-09-11,SKU082,4,22392.16,5598.04,0,Office,Desk,2024-10-18,3635.02,5568.07,2.8723423430300388,Low,37,9,Autumn,0,,1963.02,7852.08
2025-09-12,SKU082,2,10314.38,5157.19,0,Office,Desk,2024-10-18,3635.02,5568.07,2.8723423430300388,Low,37,9,Autumn,0,,1522.1699999999996,3044.3399999999992
2025-09-13,SKU082,3,16269.45,5394.605,0,Office,Desk,2024-10-18,3635.02,5568.07,2.8723423430300388,Low,37,9,Autumn,0,,1759.5849999999996,5278.754999999999
2025-09-14,SKU082,2,10814.2,5407.1,0,Office,Desk,2024-10-18,3635.02,5568.07,2.8723423430300388,Low,37,9,Autumn,0,,1772.0800000000004,3544.1600000000008
2025-09-15,SKU082,4,20677.72,5169.43,0,Office,Desk,2024-10-18,3635.02,5568.07,2.8723423430300388,Low,38,9,Autumn,0,,1534.4100000000003,6137.640000000001
2025-09-16,SKU082,1,5651.58,5651.58,0,Office,Desk,2024-10-18,3635.02,5568.07,2.8723423430300388,Low,38,9,Autumn,0,,2016.56,2016.56
2025-09-17,SKU082,2,11225.08,5612.54,0,Office,Desk,2024-10-18,3635.02,5568.07,2.8723423430300388,Low,38,9,Autumn,0,,1977.52,3955.04
2025-09-18,SKU082,3,15615.42,5205.14,0,Office,Desk,2024-10-18,3635.02,5568.07,2.8723423430300388,Low,38,9,Autumn,0,,1570.1200000000003,4710.360000000001
2025-09-19,SKU082,6,31825.62,5304.27,0,Office,Desk,2024-10-18,3635.02,5568.07,2.8723423430300388,Low,38,9,Autumn,0,,1669.2500000000005,10015.500000000004
2025-09-20,SKU082,4,22260.52,5565.13,0,Office,Desk,2024-10-18,3635.02,5568.07,2.8723423430300388,Low,38,9,Autumn,0,,1930.1100000000001,7720.4400000000005
2025-09-21,SKU082,6,30988.86,5164.81,0,Office,Desk,2024-10-18,3635.02,5568.07,2.8723423430300388,Low,38,9,Autumn,0,,1529.7900000000004,9178.740000000002
2025-09-22,SKU082,4,21702.44,5425.61,0,Office,Desk,2024-10-18,3635.02,5568.07,2.8723423430300388,Low,39,9,Autumn,0,,1790.5899999999997,7162.359999999999
2025-09-23,SKU082,2,11122.28,5561.14,0,Office,Desk,2024-10-18,3635.02,5568.07,2.8723423430300388,Low,39,9,Autumn,0,,1926.1200000000003,3852.2400000000007
2025-09-24,SKU082,7,38871.42,5553.06,0,Office,Desk,2024-10-18,3635.02,5568.07,2.8723423430300388,Low,39,9,Autumn,0,,1918.0400000000004,13426.280000000002
2025-09-25,SKU082,4,21850.92,5462.73,0,Office,Desk,2024-10-18,3635.02,5568.07,2.8723423430300388,Low,39,9,Autumn,0,,1827.7099999999996,7310.839999999998
2025-09-26,SKU082,6,31884.42,5314.07,0,Office,Desk,2024-10-18,3635.02,5568.07,2.8723423430300388,Low,39,9,Autumn,0,,1679.0499999999997,10074.3
2025-09-27,SKU082,5,25688.05,5137.61,0,Office,Desk,2024-10-18,3635.02,5568.07,2.8723423430300388,Low,39,9,Autumn,0,,1502.5899999999997,7512.949999999999
2025-09-28,SKU082,2,10566.64,5283.32,0,Office,Desk,2024-10-18,3635.02,5568.07,2.8723423430300388,Low,39,9,Autumn,0,,1648.2999999999997,3296.5999999999995
2025-09-29,SKU082,1,5636.78,5636.78,0,Office,Desk,2024-10-18,3635.02,5568.07,2.8723423430300388,Low,40,9,Autumn,0,,2001.7599999999998,2001.7599999999998
2025-09-30,SKU082,2,10924.36,5462.18,0,Office,Desk,2024-10-18,3635.02,5568.07,2.8723423430300388,Low,40,9,Autumn,0,,1827.1600000000003,3654.3200000000006
2025-10-01,SKU082,3,15397.2,5132.4,0,Office,Desk,2024-10-18,3635.02,5568.07,2.8723423430300388,Low,40,10,Autumn,0,,1497.3799999999997,4492.139999999999
2025-10-02,SKU082,2,10855.76,5427.88,0,Office,Desk,2024-10-18,3635.02,5568.07,2.8723423430300388,Low,40,10,Autumn,0,,1792.8600000000001,3585.7200000000003
2025-10-03,SKU082,1,5396.41,5396.41,0,Office,Desk,2024-10-18,3635.02,5568.07,2.8723423430300388,Low,40,10,Autumn,0,,1761.3899999999999,1761.3899999999999
2025-10-04,SKU082,6,31596.24,5266.04,0,Office,Desk,2024-10-18,3635.02,5568.07,2.8723423430300388,Low,40,10,Autumn,0,,1631.02,9786.119999999999
2025-10-05,SKU082,3,16705.56,5568.52,0,Office,Desk,2024-10-18,3635.02,5568.07,2.8723423430300388,Low,40,10,Autumn,0,,1933.5000000000005,5800.500000000002
2025-10-06,SKU082,4,20563.92,5140.98,0,Office,Desk,2024-10-18,3635.02,5568.07,2.8723423430300388,Low,41,10,Autumn,0,,1505.9599999999996,6023.839999999998
2025-10-07,SKU082,4,22190.96,5394.605,0,Office,Desk,2024-10-18,3635.02,5568.07,2.8723423430300388,Low,41,10,Autumn,0,,1759.5849999999996,7038.339999999998
2025-10-08,SKU082,4,21722.84,5430.71,0,Office,Desk,2024-10-18,3635.02,5568.07,2.8723423430300388,Low,41,10,Autumn,0,,1795.69,7182.76
2025-10-09,SKU082,4,22211.16,5552.79,0,Office,Desk,2024-10-18,3635.02,5568.07,2.8723423430300388,Low,41,10,Autumn,0,,1917.77,7671.08
2025-10-10,SKU082,9,46161.45,5129.05,1,Office,Desk,2024-10-18,3635.02,5568.07,2.8723423430300388,Low,41,10,Autumn,0,Festive Sale,1494.0300000000002,13446.270000000002
2025-10-11,SKU082,9,48974.4,5441.6,1,Office,Desk,2024-10-18,3635.02,5568.07,2.8723423430300388,Low,41,10,Autumn,0,Festive Sale,1806.5800000000004,16259.220000000003
2025-10-12,SKU082,10,54884.2,5488.42,1,Office,Desk,2024-10-18,3635.02,5568.07,2.8723423430300388,Low,41,10,Autumn,0,Festive Sale,1853.4,18534.0
2025-10-13,SKU082,4,21861.56,5465.39,1,Office,Desk,2024-10-18,3635.02,5568.07,2.8723423430300388,Low,42,10,Autumn,0,Festive Sale,1830.3700000000003,7321.480000000001
